,From,PM10,PM2.5,NO,NO2,NOX,CO,SO2,NH3,Ozone,Benzene,AQI_calculated
4946,2023-03-24 12:30:00,29.08372084615671,32.0,3.9,40.6,24.8,1.85,101.1,10.9,61.2,0.1288586666906916,148.63781669448466
4947,2023-03-24 12:45:00,107.45262038718391,38.0,4.5,42.6,26.3,1.83,85.2,10.6,63.7,0.117994126508103,148.46420558337357
4948,2023-03-24 13:00:00,43.14012435810113,38.0,3.7,43.6,26.2,1.82,65.8,10.8,70.0,0.111837553287009,149.26281669448466
4949,2023-03-24 13:15:00,84.06835227035505,38.0,2.9,42.1,24.8,1.81,52.0,10.6,73.0,0.1139910783818174,150.06142780559577
4950,2023-03-24 13:30:00,80.34220038652427,38.0,3.4,39.9,24.0,1.84,49.9,10.6,73.6,0.1304759539127079,150.8600389167069
4951,2023-03-24 13:45:00,64.89688740048474,26.0,3.5,37.5,22.8,1.82,43.7,10.5,74.9,0.1100007842766027,151.658650027818
4952,2023-03-24 14:00:00,34.77024766665242,26.0,3.3,36.2,21.9,1.82,43.1,10.0,75.7,0.1191206743309342,152.04059447226243
4953,2023-03-24 14:15:00,38.55000704394416,26.0,3.7,34.6,21.4,1.82,41.7,10.3,76.5,0.1046018842762515,152.4225389167069
4954,2023-03-24 14:30:00,42.60226090436916,26.0,4.1,32.7,20.7,1.84,39.9,10.5,76.8,0.1046018842762515,152.80448336115134
4955,2023-03-24 14:45:00,49.1576984687464,34.0,3.7,32.1,20.1,1.85,39.0,11.0,77.0,0.1042153683925254,153.18642780559577
4956,2023-03-24 15:00:00,38.40247542356909,34.0,3.4,32.7,20.1,1.84,39.4,11.0,76.8,0.1046018842762515,153.846150027818
4957,2023-03-24 15:15:00,44.961573936263584,34.0,3.7,32.1,20.1,1.83,39.3,11.4,78.2,0.1046018842762515,154.50587225004023
4958,2023-03-24 15:30:00,-0.6146854228377325,34.0,3.5,31.7,19.7,1.84,37.3,11.9,79.2,0.1046130286815322,155.16559447226243
4959,2023-03-24 15:45:00,12.456486526366696,32.0,3.9,31.3,19.8,1.85,36.9,12.1,74.5,0.0999951754418341,155.82531669448466
4960,2023-03-24 16:00:00,14.356690636279929,32.0,4.0,33.1,20.8,1.85,42.6,12.1,66.7,0.0999951754418341,155.99892780559577
4961,2023-03-24 16:15:00,17.794417186321862,32.0,3.7,34.6,21.4,1.91,45.9,13.4,66.8,0.0999951754418341,156.1725389167069
4962,2023-03-24 16:30:00,37.843521743437066,32.0,4.0,34.8,21.8,1.91,54.1,12.4,57.2,0.0999951754418341,156.346150027818
4963,2023-03-24 16:45:00,56.0,37.0,4.5,37.7,23.7,1.92,61.7,11.1,55.7,0.0999951754418341,156.51976113892908
4964,2023-03-24 17:00:00,56.0,37.0,4.6,40.2,25.2,2.0,60.0,10.2,50.9,0.0999951754418341,156.86698336115134
4965,2023-03-24 17:15:00,56.0,37.0,4.2,42.8,26.2,1.99,62.3,10.3,47.5,0.0999951754418341,157.21420558337357
4966,2023-03-24 17:30:00,56.0,37.0,3.8,45.9,27.6,2.05,61.7,10.8,37.6,0.0999951754418341,157.56142780559577
4967,2023-03-24 17:45:00,95.0,56.0,3.7,47.8,28.5,2.08,59.2,11.5,30.7,0.0999951754418341,157.908650027818
4968,2023-03-24 18:00:00,95.0,56.0,4.6,51.5,31.1,2.22,57.3,11.3,17.1,0.0999951754418341,158.39476113892908
4969,2023-03-24 18:15:00,95.0,56.0,6.0,57.0,35.2,2.38,56.0,11.6,15.9,0.0999951754418341,158.88087225004023
4970,2023-03-24 18:30:00,95.0,56.0,6.2,61.5,37.7,2.73,57.0,12.2,10.7,0.1042153684014601,159.36698336115134
4971,2023-03-24 18:45:00,114.0,135.0,7.5,65.3,40.9,3.37,60.8,12.6,4.4,0.1027873897547385,159.85309447226243
4972,2023-03-24 19:00:00,114.0,135.0,13.2,70.3,48.1,3.71,72.4,14.3,10.9,0.1085692913802323,162.87392780559577
4973,2023-03-24 19:15:00,114.0,135.0,27.7,72.8,61.4,3.1,89.2,14.9,11.6,0.115156951026226,165.89476113892908
4974,2023-03-24 19:30:00,114.0,135.0,35.9,75.1,69.1,2.61,78.0,15.4,11.8,0.12952453667912,168.91559447226243
4975,2023-03-24 19:45:00,284.0,256.0,31.0,76.5,65.9,2.44,70.5,14.6,13.3,0.1376837977132156,171.93642780559577
4976,2023-03-24 20:00:00,284.0,256.0,27.1,74.1,61.5,3.54,69.4,13.9,13.2,0.1383389726759324,178.56837225004023
4977,2023-03-24 20:15:00,284.0,256.0,30.6,71.4,62.9,2.35,53.8,14.3,31.1,0.1415766573164,185.20031669448463
4978,2023-03-24 20:30:00,284.0,256.0,19.7,73.6,55.2,2.42,37.9,14.3,34.6,0.1502494562653182,191.83226113892908
4979,2023-03-24 20:45:00,454.0,110.0,18.3,66.5,50.2,3.15,39.1,14.6,14.8,0.1953963834153734,198.46420558337357
4980,2023-03-24 21:00:00,454.0,110.0,20.7,65.5,51.6,2.77,34.2,14.1,18.8,0.2174828513803458,199.158650027818
4981,2023-03-24 21:15:00,454.0,110.0,18.5,65.0,49.7,2.97,31.9,14.1,16.4,0.2206351005228249,199.85309447226243
4982,2023-03-24 21:30:00,454.0,110.0,19.2,64.8,50.0,3.63,34.0,14.0,11.5,0.2253413358905322,200.5475389167069
4983,2023-03-24 21:45:00,182.0,130.0,26.0,63.8,55.1,3.69,36.1,13.8,11.1,0.2093211488105704,201.24198336115137
4984,2023-03-24 22:00:00,182.0,130.0,36.8,59.1,61.3,3.34,35.8,14.6,12.1,0.1511682102303021,202.76976113892908
4985,2023-03-24 22:15:00,182.0,130.0,39.8,61.5,65.1,3.42,33.2,14.5,11.6,0.2197783625331921,204.2975389167069
4986,2023-03-24 22:30:00,182.0,130.0,42.0,63.3,67.8,3.46,33.5,14.2,11.2,0.2302609099886598,205.82531669448463
4987,2023-03-24 22:45:00,217.0,161.0,45.2,63.2,70.3,3.37,31.6,14.0,11.4,0.224046932953935,207.35309447226243
4988,2023-03-24 23:00:00,217.0,161.0,48.8,63.2,73.3,3.24,30.1,13.6,11.9,0.224046932953935,210.721150027818
4989,2023-03-24 23:15:00,217.0,161.0,51.1,63.9,75.5,3.14,27.7,12.6,11.5,0.1582547748736442,214.08920558337357
4990,2023-03-24 23:30:00,217.0,161.0,50.9,61.2,74.0,3.24,28.7,13.1,11.6,0.1582547748736442,217.45726113892908
4991,2023-03-24 23:45:00,217.0,152.0,50.5,60.1,73.0,0.8426933227714577,8.720115645784029,13.0,11.6,0.1546518839242988,220.82531669448463
4992,2023-03-25 00:00:00,217.0,152.0,50.4,59.7,72.8,2.9,25.8,13.6,11.2,0.1726280079634028,223.3600389167069
4993,2023-03-25 00:15:00,217.0,152.0,50.2,58.2,71.8,2.71,22.3,13.8,10.9,0.2007734090775375,225.89476113892908
4994,2023-03-25 00:30:00,217.0,152.0,50.0,58.4,71.7,2.62,20.3,12.9,11.3,0.1888932234357675,228.42948336115137
4995,2023-03-25 00:45:00,317.0,133.0,47.9,58.8,70.2,2.16,20.3,12.7,11.7,0.1814512751920379,230.96420558337357
4996,2023-03-25 01:00:00,317.0,133.0,40.9,58.8,64.6,1.99,17.9,12.6,12.1,0.1775125664230133,233.13281480876563
4997,2023-03-25 01:15:00,317.0,133.0,35.8,58.0,59.9,2.0,14.9,12.6,11.8,0.1765418914486867,237.13483950214004
4998,2023-03-25 01:30:00,317.0,133.0,32.1,59.7,57.9,2.0,16.0,12.6,11.5,0.1765418914486867,241.13686419551448
4999,2023-03-25 01:45:00,290.0,99.0,31.3,60.5,57.6,1.82,15.4,12.3,11.9,0.1726912150328188,245.1388888888889
5000,2023-03-25 02:00:00,290.0,99.0,29.3,60.3,55.9,1.77,12.6,11.8,12.2,0.1767422677146604,245.55555555555557
5001,2023-03-25 02:15:00,290.0,99.0,25.8,59.1,52.5,1.61,11.3,11.5,14.3,0.1878951439031281,245.97222222222223
5002,2023-03-25 02:30:00,290.0,99.0,20.9,56.7,47.1,1.49,12.6,11.6,15.0,0.1833417183932099,246.3888888888889
5003,2023-03-25 02:45:00,189.0,66.0,17.2,55.5,43.5,1.61,12.2,11.5,12.3,0.1727870964668402,246.80555555555557
5004,2023-03-25 03:00:00,189.0,66.0,17.3,52.8,42.2,1.53,11.3,11.8,12.6,0.1794240935927255,246.1111111111111
5005,2023-03-25 03:15:00,189.0,66.0,16.8,52.5,41.6,1.47,10.5,11.8,14.2,0.1628547296252085,245.41666666666663
5006,2023-03-25 03:30:00,189.0,66.0,15.8,50.2,39.6,1.43,10.2,12.0,13.3,0.181932796847363,244.72222222222223
5007,2023-03-25 03:45:00,129.0,65.0,13.6,50.1,37.8,1.43,9.4,11.7,14.0,0.1795312379802486,244.02777777777777
5008,2023-03-25 04:00:00,129.0,65.0,12.5,50.1,36.8,1.55,8.5,11.7,12.6,0.1846154973801062,242.43055555555557
5009,2023-03-25 04:15:00,129.0,65.0,12.1,48.5,35.7,1.59,8.5,12.2,12.8,0.198001454930015,240.83333333333337
5010,2023-03-25 04:30:00,129.0,65.0,12.3,48.3,35.7,1.56,10.8,12.3,13.7,0.1849381698203281,239.2361111111111
5011,2023-03-25 04:45:00,84.0,67.0,11.8,47.8,35.1,1.51,9.4,12.3,13.9,0.1680022800013663,237.6388888888889
5012,2023-03-25 05:00:00,84.0,67.0,11.5,47.1,34.4,1.51,9.6,12.6,12.6,0.1680022800013663,235.90277777777777
5013,2023-03-25 05:15:00,84.0,67.0,11.2,46.9,34.1,1.63,9.2,12.7,13.0,0.2021571071671162,234.16666666666663
5014,2023-03-25 05:30:00,84.0,67.0,11.4,46.9,34.3,1.57,9.6,12.8,14.0,0.1841851682077759,232.43055555555557
5015,2023-03-25 05:45:00,81.0,75.0,10.6,47.0,33.7,1.65,9.3,12.8,13.6,0.1698826043622722,230.69444444444443
5016,2023-03-25 06:00:00,81.0,75.0,12.5,46.6,35.0,1.83,9.6,12.9,12.6,0.1735912820841029,228.2638888888889
5017,2023-03-25 06:15:00,81.0,75.0,14.5,46.2,36.3,1.69,9.6,13.2,13.4,0.176695473041522,225.83333333333337
5018,2023-03-25 06:30:00,81.0,75.0,14.9,45.9,36.5,1.66,8.0,13.2,14.3,0.1873701267720191,223.40277777777777
5019,2023-03-25 06:45:00,89.0,90.0,13.2,44.8,34.5,1.68,7.4,13.1,16.3,0.1873701267720191,220.97222222222223
5020,2023-03-25 07:00:00,89.0,90.0,11.7,44.2,33.0,1.58,9.2,12.5,19.7,0.1757827780746359,217.91666666666663
5021,2023-03-25 07:15:00,89.0,90.0,9.8,43.8,31.3,1.44,8.9,12.3,26.5,0.1794632557342478,214.8611111111111
5022,2023-03-25 07:30:00,89.0,90.0,8.5,41.9,29.2,1.5,10.0,12.4,30.4,0.1890716358044857,211.80555555555557
5023,2023-03-25 07:45:00,89.0,59.0,6.7,40.1,26.7,1.51,10.0,12.5,37.2,0.1974111181479036,208.75
5024,2023-03-25 08:00:00,89.0,59.0,5.1,37.9,24.3,1.41,9.9,12.5,47.7,0.3223804131818926,202.46527777777777
5025,2023-03-25 08:15:00,89.0,59.0,4.5,35.8,22.7,1.44,10.8,12.5,48.6,0.3089473891332677,196.18055555555557
5026,2023-03-25 08:30:00,89.0,59.0,4.1,33.5,21.1,1.47,11.3,11.8,52.5,0.2122366114056326,189.89583333333331
5027,2023-03-25 08:45:00,80.0,45.0,4.0,30.2,19.3,1.41,11.3,11.7,36.85585783087206,0.2525265573966763,183.6111111111111
5028,2023-03-25 09:00:00,80.0,45.0,3.8,27.8,17.9,1.4,9.1,12.0,50.7,0.218300588600012,181.80555555555557
5029,2023-03-25 09:15:00,80.0,45.0,3.6,26.7,17.1,1.4,8.8,12.0,50.7,0.1817487061056105,180.0
5030,2023-03-25 09:30:00,80.0,45.0,3.7,28.4,18.1,1.4,11.2,11.6,57.0,0.1817487061056105,178.19444444444443
5031,2023-03-25 09:45:00,57.0,33.0,3.4,28.9,18.1,1.1535458483493692,12.5,11.9,61.6,0.1981249231061023,176.3888888888889
5032,2023-03-25 10:00:00,57.0,33.0,3.4,27.4,17.4,2.21,12.7,12.6,63.9,0.1740379218111406,175.69444444444443
5033,2023-03-25 10:15:00,57.0,33.0,3.4,26.9,17.1,2.21,12.9,12.2,66.5,0.1638354973460162,175.0
5034,2023-03-25 10:30:00,57.0,33.0,3.4,28.5,18.0,1.35,16.7,11.3,69.0,0.1512258869942526,174.30555555555557
5035,2023-03-25 10:45:00,50.0,45.0,2.9,28.6,17.6,1.37,4.080166097446607,11.3,71.9,0.1392745684982141,173.6111111111111
5036,2023-03-25 11:00:00,50.0,45.0,3.3,27.3,17.2,1.37,11.9,11.1,70.7,0.1295902872459813,173.81944444444443
5037,2023-03-25 11:15:00,50.0,45.0,3.6,27.7,17.7,1.36,11.9,11.0,70.0,0.1201595844865738,174.02777777777777
5038,2023-03-25 11:30:00,50.0,45.0,4.2,27.9,18.3,1.33,11.9,10.7,68.6,0.1269559313371814,174.2361111111111
5039,2023-03-25 11:45:00,64.0,24.0,3.8359751572815943,70.94821393425741,36.301402637988545,1.26,9.7,7.56564548744819,64.0,0.1430863300630265,174.44444444444443
5040,2023-03-25 12:00:00,64.0,24.0,3.0,26.5,16.6,1.25,10.4,15.0,63.9,0.1430863300630265,174.16666666666669
5041,2023-03-25 12:15:00,64.0,24.0,3.0,26.5,16.6,1.24,6.1,15.0,61.6,0.1430863300630265,173.8888888888889
5042,2023-03-25 12:30:00,64.0,24.0,3.0,26.5,16.6,1.24,6.7,10.8,62.4,0.1288586666906916,173.6111111111111
5043,2023-03-25 12:45:00,63.0,21.0,3.4,26.7,16.9,1.27,8.6,11.0,63.2,0.117994126508103,173.33333333333331
5044,2023-03-25 13:00:00,63.0,21.0,4.0,27.6,17.9,1.28,8.4,10.7,63.5,0.111837553287009,172.74305555555557
5045,2023-03-25 13:15:00,63.0,21.0,3.8,28.0,18.0,1.28,9.3,10.5,64.3,0.1139910783818174,172.15277777777777
5046,2023-03-25 13:30:00,63.0,21.0,3.1,28.3,17.6,1.29,9.3,10.4,65.7,0.1304759539127079,171.5625
5047,2023-03-25 13:45:00,47.0,20.0,2.9,28.3,17.4,1.31,10.8,10.5,65.5,0.1100007842766027,170.97222222222223
5048,2023-03-25 14:00:00,47.0,20.0,2.7,29.3,17.8,1.29,9.5,10.4,64.3,0.1191206743309342,170.7638888888889
5049,2023-03-25 14:15:00,47.0,20.0,3.4,28.2,17.8,1.28,8.9,10.5,64.6,0.1046018842762515,170.55555555555557
5050,2023-03-25 14:30:00,47.0,20.0,3.5,27.9,17.6,1.28,9.0,10.7,64.8,0.1046018842762515,170.34722222222223
5051,2023-03-25 14:45:00,59.0,25.0,3.6,28.5,18.1,1.28,9.0,10.5,66.1,0.1042153683925254,170.1388888888889
5052,2023-03-25 15:00:00,59.0,25.0,4.2,29.3,19.0,1.26,9.6,10.5,66.2,0.1046018842762515,169.8263888888889
5053,2023-03-25 15:15:00,59.0,25.0,3.6,30.1,18.9,1.26,9.1,10.4,66.4,0.1046018842762515,169.5138888888889
5054,2023-03-25 15:30:00,59.0,25.0,3.4,30.6,19.1,1.28,9.4,10.4,66.3,0.1046130286815322,169.2013888888889
5055,2023-03-25 15:45:00,59.0,27.0,3.6,30.9,19.3,1.31,13.0,10.6,66.7,0.0999951754418341,168.8888888888889
5056,2023-03-25 16:00:00,59.0,27.0,3.8,30.5,19.3,1.26,14.1,10.7,68.2,0.0999951754418341,168.71527777777777
5057,2023-03-25 16:15:00,59.0,27.0,4.0,30.5,19.5,1.27,13.5,11.1,67.6,0.0999951754418341,168.54166666666669
5058,2023-03-25 16:30:00,59.0,27.0,4.0,29.1,18.8,1.26,13.4,11.2,65.9,0.0999951754418341,168.36805555555557
5059,2023-03-25 16:45:00,52.0,23.0,4.0,28.9,18.6,1.27,10.7,9.9,65.3,0.0999951754418341,168.19444444444443
5060,2023-03-25 17:00:00,52.0,23.0,3.9,28.5,18.3,1.29,7.1,9.0,64.5,0.0999951754418341,167.70833333333331
5061,2023-03-25 17:15:00,52.0,23.0,3.6,29.6,18.7,1.29,8.2,8.7,61.9,0.0999951754418341,167.22222222222223
5062,2023-03-25 17:30:00,52.0,23.0,3.0,30.7,18.8,1.33,8.4,8.4,57.5,0.0999951754418341,166.7361111111111
5063,2023-03-25 17:45:00,47.0,33.0,3.3,33.1,20.3,1.36,9.6,8.3,54.4,0.0999951754418341,166.25
5064,2023-03-25 18:00:00,47.0,33.0,3.7,35.0,21.6,1.4,10.4,8.7,46.0,0.0999951754418341,165.4513888888889
5065,2023-03-25 18:15:00,47.0,33.0,3.9,38.8,23.8,1.47,13.2,9.2,37.1,0.0999951754418341,164.65277777777777
5066,2023-03-25 18:30:00,47.0,33.0,4.1,44.2,26.8,1.49,13.8,9.3,33.4,0.1042153684014601,163.85416666666666
5067,2023-03-25 18:45:00,111.0,56.0,4.6,48.5,29.6,1.55,13.7,9.6,24.4,0.1027873897547385,163.05555555555557
5068,2023-03-25 19:00:00,111.0,56.0,4.6,53.4,32.1,1.69,13.7,9.6,16.0,0.1085692913802323,160.3125
5069,2023-03-25 19:15:00,111.0,56.0,5.7,60.5,36.9,1.74,14.1,9.8,10.2,0.115156951026226,157.56944444444443
5070,2023-03-25 19:30:00,111.0,56.0,6.7,65.3,40.2,1.65,14.1,10.1,19.3,0.12952453667912,154.8263888888889
5071,2023-03-25 19:45:00,111.0,84.0,7.1,67.6,41.7,1.65,12.9,10.2,21.2,0.1376837977132156,152.08333333333334
5072,2023-03-25 20:00:00,221.0,84.0,7.8,70.0,43.7,1.66,12.7,10.2,15.5,0.1383389726759324,146.1111111111111
5073,2023-03-25 20:15:00,221.0,84.0,9.6,71.9,46.1,1.63,13.1,10.3,13.4,0.1415766573164,140.1388888888889
5074,2023-03-25 20:30:00,221.0,84.0,11.4,72.3,47.8,1.59,13.4,10.0,14.2,0.1502494562653182,134.16666666666666
5075,2023-03-25 20:45:00,221.0,64.0,11.7,72.8,48.3,1.61,13.0,9.4,16.1,0.1953963834153734,128.19444444444443
5076,2023-03-25 21:00:00,221.0,64.0,11.6,73.0,48.3,1.65,13.4,9.4,18.7,0.2174828513803458,126.59722222222224
5077,2023-03-25 21:15:00,221.0,64.0,11.0,72.6,47.5,1.67,13.1,9.5,30.6,0.2206351005228249,125.0
5078,2023-03-25 21:30:00,221.0,64.0,10.2,72.0,46.6,1.97,12.4,9.8,20.3,0.2253413358905322,123.40277777777776
5079,2023-03-25 21:45:00,221.0,68.0,10.5,71.4,46.5,2.1,14.0,10.5,13.8,0.2093211488105704,121.80555555555556
5080,2023-03-25 22:00:00,205.0,68.0,11.5,67.7,45.3,2.07,15.1,11.5,12.9,0.1511682102303021,119.65277777777776
5081,2023-03-25 22:15:00,205.0,68.0,12.4,65.2,44.8,1.97,13.7,11.5,11.9,0.2197783625331921,117.5
5082,2023-03-25 22:30:00,205.0,68.0,14.5,65.2,46.5,2.06,13.5,11.2,12.1,0.2302609099886598,116.90972222222224
5083,2023-03-25 22:45:00,205.0,103.0,17.9,65.0,49.2,2.06,13.8,11.2,11.2,0.224046932953935,117.06944444444444
5084,2023-03-25 23:00:00,191.0,103.0,20.9,65.8,52.0,1.94,14.5,11.3,11.7,0.224046932953935,116.98611111111111
5085,2023-03-25 23:15:00,191.0,103.0,20.9,63.9,51.0,1.76,14.8,12.0,12.4,0.1582547748736442,116.80555555555556
5086,2023-03-25 23:30:00,191.0,103.0,19.2,63.4,49.3,1.82,16.2,11.8,12.2,0.1582547748736442,116.625
5087,2023-03-25 23:45:00,191.0,100.0,17.1,62.1,46.9,0.8426933227714577,8.720115645784029,12.5,11.7,0.1546518839242988,116.44444444444444
5088,2023-03-26 00:00:00,227.0,100.0,17.0,63.9,47.8,2.83,21.8,12.5,11.5,0.1726280079634028,116.26388888888889
5089,2023-03-26 00:15:00,227.0,100.0,20.0,65.6,51.2,2.86,26.7,12.6,11.5,0.2007734090775375,116.33333333333331
5090,2023-03-26 00:30:00,227.0,100.0,22.7,65.9,53.5,2.31,27.6,12.5,12.2,0.1888932234357675,116.40277777777776
5091,2023-03-26 00:45:00,287.0,135.0,22.2,67.4,53.9,2.15,26.1,11.8,12.4,0.1814512751920379,116.47222222222224
5092,2023-03-26 01:00:00,287.0,135.0,20.0,66.6,51.7,1.99,24.6,12.1,13.0,0.1775125664230133,116.26388888888889
5093,2023-03-26 01:15:00,287.0,135.0,17.0,64.2,48.0,1.87,21.0,11.4,14.1,0.1765418914486867,116.05555555555556
5094,2023-03-26 01:30:00,287.0,135.0,14.1,60.4,43.6,1.98,19.1,11.5,13.2,0.1765418914486867,115.8472222222222
5095,2023-03-26 01:45:00,103.36534630270236,101.0,13.4,58.5,42.0,2.14,20.3,12.0,11.4,0.1726912150328188,115.63888888888889
5096,2023-03-26 02:00:00,-35.949479272662415,101.0,14.5,59.3,43.3,2.13,19.7,12.1,11.2,0.1767422677146604,114.34500251915408
5097,2023-03-26 02:15:00,98.03576475193466,101.0,16.1,60.5,45.3,2.15,18.9,11.9,11.4,0.1878951439031281,112.08181071273476
5098,2023-03-26 02:30:00,100.93297105218006,101.0,18.6,61.1,47.6,2.15,18.5,11.7,11.6,0.1833417183932099,110.75
5099,2023-03-26 02:45:00,200.0,110.0,20.8,59.2,48.4,2.14,19.2,11.6,11.3,0.1727870964668402,110.75
5100,2023-03-26 03:00:00,200.0,110.0,21.4,57.8,48.1,2.22,18.3,11.6,11.6,0.1794240935927255,110.75
5101,2023-03-26 03:15:00,200.0,110.0,22.1,57.0,48.3,2.36,18.3,11.7,11.6,0.1628547296252085,110.75
5102,2023-03-26 03:30:00,200.0,110.0,23.9,55.6,49.0,2.45,18.8,12.1,11.7,0.181932796847363,110.75
5103,2023-03-26 03:45:00,237.0,128.0,27.0,55.9,51.7,2.11,20.8,12.5,11.2,0.1795312379802486,110.75
5104,2023-03-26 04:00:00,237.0,128.0,30.7,59.3,56.5,1.9,21.2,12.0,12.3,0.1846154973801062,110.75
5105,2023-03-26 04:15:00,237.0,128.0,30.2,61.3,57.2,1.77,20.7,11.9,20.6,0.198001454930015,111.24586729422845
5106,2023-03-26 04:30:00,237.0,128.0,22.4,62.4,51.4,1.75,21.6,11.8,26.5,0.1849381698203281,111.99586729422845
5107,2023-03-26 04:45:00,237.0,74.0,12.4,64.8,44.6,1.82,21.8,12.0,24.6,0.1680022800013663,113.33333333333331
5108,2023-03-26 05:00:00,295.0,74.0,9.4,61.7,40.5,1.81,20.6,12.2,19.9,0.1680022800013663,113.80836729422845
5109,2023-03-26 05:15:00,295.0,74.0,8.5,58.4,38.0,1.8,21.1,12.3,13.3,0.2021571071671162,115.2736450720062
5110,2023-03-26 05:30:00,295.0,74.0,8.9,57.5,37.8,1.81,21.8,11.8,14.1,0.1841851682077759,116.738922849784
5111,2023-03-26 05:45:00,295.0,79.0,10.1,56.7,38.4,1.69,20.6,11.7,12.1,0.1698826043622722,118.20420062756178
5112,2023-03-26 06:00:00,295.0,79.0,10.3,55.2,37.7,1.71,19.9,12.1,12.3,0.1735912820841029,119.69031173867288
5113,2023-03-26 06:15:00,188.0,79.0,11.3,52.8,37.3,1.68,20.0,11.9,12.5,0.176695473041522,121.176422849784
5114,2023-03-26 06:30:00,188.0,79.0,12.3,51.2,37.3,1.71,18.7,11.6,12.6,0.1873701267720191,121.91947840533956
5115,2023-03-26 06:45:00,188.0,76.0,13.2,49.7,37.2,1.75,17.2,11.5,13.6,0.1873701267720191,122.6625339608951
5116,2023-03-26 07:00:00,188.0,76.0,13.6,47.6,36.4,1.75,16.6,11.6,14.9,0.1757827780746359,123.3500339608951
5117,2023-03-26 07:15:00,188.0,76.0,13.0,46.2,35.1,1.87,18.1,11.7,15.2,0.1794632557342478,124.0375339608951
5118,2023-03-26 07:30:00,79.50381524456988,76.0,11.8,47.9,35.0,1.8,20.0,12.0,19.3,0.1890716358044857,124.7250339608951
5119,2023-03-26 07:45:00,237.0,106.0,11.1,49.5,35.4,1.74,22.2,12.2,25.5,0.1974111181479036,124.65908983394766
5120,2023-03-26 08:00:00,237.0,106.0,9.4,50.7,34.6,1.76,23.1,12.5,30.8,0.3223804131818926,125.68686761172542
5121,2023-03-26 08:15:00,237.0,106.0,7.9,51.8,34.0,1.8,24.1,12.5,33.1,0.3089473891332677,126.7146453895032
5122,2023-03-26 08:30:00,237.0,106.0,7.1,51.8,33.3,1.82,27.1,12.4,39.4,0.2122366114056326,127.74242316728098
5123,2023-03-26 08:45:00,224.0,108.0,5.5,50.5,31.3,1.76,25.3,11.8,36.85585783087206,0.2525265573966763,128.77020094505875
5124,2023-03-26 09:00:00,224.0,108.0,5.1,47.9,29.7,1.74,23.6,12.7,45.6,0.218300588600012,129.77020094505875
5125,2023-03-26 09:15:00,224.0,108.0,5.2,46.2,28.8,1.74,25.7,13.0,45.6,0.1817487061056105,130.77020094505875
5126,2023-03-26 09:30:00,224.0,108.0,4.8,47.8,29.4,1.71,30.8,12.1,49.4,0.1817487061056105,131.77020094505875
5127,2023-03-26 09:45:00,224.0,98.0,4.5,47.1,28.7,1.1535458483493692,29.4,11.9,54.0,0.1981249231061023,132.77020094505875
5128,2023-03-26 10:00:00,179.0,98.0,4.4,44.0,27.0,2.7,28.7,12.1,56.3,0.1740379218111406,133.92992316728098
5129,2023-03-26 10:15:00,179.0,98.0,4.3,44.0,26.9,2.7,35.5,12.1,52.5,0.1638354973460162,134.7771453895032
5130,2023-03-26 10:30:00,179.0,98.0,4.2,47.0,28.4,1.84,45.9,11.8,52.2,0.1512258869942526,135.62436761172543
5131,2023-03-26 10:45:00,179.0,76.0,4.6,50.1,30.4,1.79,4.080166097446607,11.7,38.1,0.1392745684982141,137.22222222222223
5132,2023-03-26 11:00:00,179.0,76.0,6.8,55.2,35.0,1.73,103.1,11.6,38.7,0.1295902872459813,138.2986111111111
5133,2023-03-26 11:15:00,179.0,76.0,7.9,59.2,37.9,1.68,103.1,11.6,68.3,0.1201595844865738,139.375
5134,2023-03-26 11:30:00,179.0,76.0,7.1,59.5,37.4,1.65,103.1,10.5,59.1,0.1269559313371814,140.4513888888889
5135,2023-03-26 11:45:00,179.0,55.0,3.8359751572815943,70.94821393425741,36.301402637988545,1.68,33.8,7.56564548744819,78.1,0.1430863300630265,141.52777777777777
5136,2023-03-26 12:00:00,113.0,55.0,3.8,33.5,20.9,1.71,31.7,15.0,82.7,0.1430863300630265,142.60416666666666
5137,2023-03-26 12:15:00,113.0,55.0,3.8,33.5,20.9,1.67,33.0,15.0,87.0,0.1430863300630265,143.68055555555557
5138,2023-03-26 12:30:00,113.0,55.0,3.8,33.5,20.9,1.71,40.0,11.2,86.8,0.1288586666906916,144.75694444444443
5139,2023-03-26 12:45:00,113.0,54.0,4.2,34.4,21.7,1.68,46.4,11.3,83.3,0.117994126508103,145.83333333333334
5140,2023-03-26 13:00:00,102.0,54.0,4.5,35.5,22.5,1.72,31.5,10.9,80.8,0.111837553287009,146.97916666666666
5141,2023-03-26 13:15:00,102.0,54.0,3.5,35.4,21.7,1.68,27.7,10.3,78.4,0.1139910783818174,148.125
5142,2023-03-26 13:30:00,102.0,54.0,3.2,34.1,20.7,1.66,23.7,10.3,73.0,0.1304759539127079,149.27083333333334
5143,2023-03-26 13:45:00,102.0,32.0,3.5,31.8,19.7,1.66,19.5,10.5,74.4,0.1100007842766027,150.41666666666666
5144,2023-03-26 14:00:00,102.0,32.0,2.9,31.0,18.9,1.65,18.5,10.1,73.1,0.1191206743309342,150.83333333333334
5145,2023-03-26 14:15:00,102.0,32.0,3.2,30.6,18.9,1.65,18.7,10.0,73.6,0.1046018842762515,151.25
5146,2023-03-26 14:30:00,102.0,32.0,3.3,29.6,18.5,1.65,20.4,9.8,73.9,0.1046018842762515,151.66666666666666
