,Time,Date,AQI
1276,07:00:00,2023-02-14,86.13495561597234
1277,07:15:00,2023-02-14,86.00344519930567
1278,07:30:00,2023-02-14,85.86933061597236
1279,07:45:00,2023-02-14,85.73521603263902
1280,08:00:00,2023-02-14,85.59068478263903
1281,08:15:00,2023-02-14,85.44615353263902
1282,08:30:00,2023-02-14,85.3120389493057
1283,08:45:00,2023-02-14,85.18834103263902
1284,09:00:00,2023-02-14,85.08026811597234
1285,09:15:00,2023-02-14,84.99563269930569
1286,09:30:00,2023-02-14,84.91750769930569
1287,09:45:00,2023-02-14,84.85500769930569
1288,10:00:00,2023-02-14,84.80422644930569
1289,10:15:00,2023-02-14,84.74563269930569
1290,10:30:00,2023-02-14,84.72089311597236
1291,10:45:00,2023-02-14,84.72479936597236
1292,11:00:00,2023-02-14,84.75474728263903
1293,11:15:00,2023-02-14,84.7886014493057
1294,11:30:00,2023-02-14,84.83808061597236
1295,11:45:00,2023-02-14,84.89407019930569
1296,12:00:00,2023-02-14,84.89407019930569
1297,12:15:00,2023-02-14,84.93052853263903
1298,12:30:00,2023-02-14,84.96698686597236
1299,12:45:00,2023-02-14,85.0034451993057
1300,13:00:00,2023-02-14,85.06073686597236
1301,13:15:00,2023-02-14,85.1011014493057
1302,13:30:00,2023-02-14,85.12714311597237
1303,13:45:00,2023-02-14,85.12844519930569
1304,14:00:00,2023-02-14,85.12193478263903
1305,14:15:00,2023-02-14,85.1401639493057
1306,14:30:00,2023-02-14,85.1596951993057
1307,14:45:00,2023-02-14,85.16620561597236
1308,15:00:00,2023-02-14,85.1206326993057
1309,15:15:00,2023-02-14,85.02427853263903
1310,15:30:00,2023-02-14,85.04782913051312
1311,15:45:00,2023-02-14,84.92413121384645
1312,16:00:00,2023-02-14,84.77959996384647
1313,16:15:00,2023-02-14,84.6285582971798
1314,16:30:00,2023-02-14,84.4527770471798
1315,16:45:00,2023-02-14,84.20928746384645
1316,17:00:00,2023-02-14,83.94236038051312
1317,17:15:00,2023-02-14,83.64157913051312
1318,17:30:00,2023-02-14,83.31866246384644
1319,17:45:00,2023-02-14,83.02178746384647
1320,18:00:00,2023-02-14,82.76267288051312
1321,18:15:00,2023-02-14,82.55694371384644
1322,18:30:00,2023-02-14,82.36163121384644
1323,18:45:00,2023-02-14,82.15590204717978
1324,19:00:00,2023-02-14,81.94105829717978
1325,19:15:00,2023-02-14,81.70277704717978
1326,19:30:00,2023-02-14,81.44626663051312
1327,19:45:00,2023-02-14,81.2066832971798
1328,20:00:00,2023-02-14,80.97751663051312
1329,20:15:00,2023-02-14,80.76267288051312
1330,20:30:00,2023-02-14,80.55433954717978
1331,20:45:00,2023-02-14,80.3668395471798
1332,21:00:00,2023-02-14,80.17803746384645
1333,21:15:00,2023-02-14,80.01006871384645
1334,21:30:00,2023-02-14,79.8512145471798
1335,21:45:00,2023-02-14,79.68975621384647
1336,22:00:00,2023-02-14,79.53741246384645
1337,22:15:00,2023-02-14,79.39808954717978
1338,22:30:00,2023-02-14,79.2730895471798
1339,22:45:00,2023-02-14,79.16241246384645
1340,23:00:00,2023-02-14,79.08558954717978
1341,23:15:00,2023-02-14,79.01397496384644
1342,23:30:00,2023-02-14,78.96579788051312
1343,23:45:00,2023-02-14,78.92673538051312
1344,00:00:00,2023-02-15,78.89548538051312
1345,00:15:00,2023-02-15,100.875
1346,00:30:00,2023-02-15,100.875
1347,00:45:00,2023-02-15,100.875
1348,01:00:00,2023-02-15,100.875
1349,01:15:00,2023-02-15,100.875
1350,01:30:00,2023-02-15,100.875
1351,01:45:00,2023-02-15,100.875
1352,02:00:00,2023-02-15,100.875
1353,02:15:00,2023-02-15,100.875
1354,02:30:00,2023-02-15,100.875
1355,02:45:00,2023-02-15,100.875
1356,03:00:00,2023-02-15,100.875
1357,03:15:00,2023-02-15,100.875
1358,03:30:00,2023-02-15,100.875
1359,03:45:00,2023-02-15,100.875
1360,04:00:00,2023-02-15,100.875
1361,04:15:00,2023-02-15,100.875
1362,04:30:00,2023-02-15,100.875
1363,04:45:00,2023-02-15,100.875
1364,05:00:00,2023-02-15,100.875
1365,05:15:00,2023-02-15,100.875
1366,05:30:00,2023-02-15,100.875
1367,05:45:00,2023-02-15,100.875
1368,06:00:00,2023-02-15,100.875
1369,06:15:00,2023-02-15,100.75
1370,06:30:00,2023-02-15,100.75
1371,06:45:00,2023-02-15,100.75
1372,07:00:00,2023-02-15,100.75
1373,07:15:00,2023-02-15,100.75
1374,07:30:00,2023-02-15,100.75
1375,07:45:00,2023-02-15,100.75
1376,08:00:00,2023-02-15,98.5
1377,08:15:00,2023-02-15,92.5
1378,08:30:00,2023-02-15,91.0
1379,08:45:00,2023-02-15,91.0
1380,09:00:00,2023-02-15,90.5
1381,09:15:00,2023-02-15,89.5
1382,09:30:00,2023-02-15,89.5
1383,09:45:00,2023-02-15,89.5
1384,10:00:00,2023-02-15,89.5
1385,10:15:00,2023-02-15,103.5
1386,10:30:00,2023-02-15,103.5
1387,10:45:00,2023-02-15,103.5
1388,11:00:00,2023-02-15,103.5
1389,11:15:00,2023-02-15,103.5
1390,11:30:00,2023-02-15,103.5
1391,11:45:00,2023-02-15,103.5
1392,12:00:00,2023-02-15,103.5
1393,12:15:00,2023-02-15,103.5
1394,12:30:00,2023-02-15,103.5
1395,12:45:00,2023-02-15,103.5
1396,13:00:00,2023-02-15,103.5
1397,13:15:00,2023-02-15,103.5
1398,13:30:00,2023-02-15,103.5
1399,13:45:00,2023-02-15,103.5
1400,14:00:00,2023-02-15,103.5
1401,14:15:00,2023-02-15,103.5
1402,14:30:00,2023-02-15,103.5
1403,14:45:00,2023-02-15,103.5
1404,15:00:00,2023-02-15,103.5
1405,15:15:00,2023-02-15,103.5
1406,15:30:00,2023-02-15,103.5
1407,15:45:00,2023-02-15,103.5
1408,16:00:00,2023-02-15,103.5
1409,16:15:00,2023-02-15,103.5
1410,16:30:00,2023-02-15,85.44354936597236
1411,16:45:00,2023-02-15,85.73782019930569
1412,17:00:00,2023-02-15,85.90448686597236
1413,17:15:00,2023-02-15,86.03078894930569
1414,17:30:00,2023-02-15,86.17271603263903
1415,17:45:00,2023-02-15,86.30292436597236
1416,18:00:00,2023-02-15,86.42662228263903
1417,18:15:00,2023-02-15,86.53860144930569
1418,18:30:00,2023-02-15,86.65709103263902
1419,18:45:00,2023-02-15,86.79901811597234
1420,19:00:00,2023-02-15,86.9526639493057
1421,19:15:00,2023-02-15,87.11672644930572
1422,19:30:00,2023-02-15,87.3003201993057
1423,19:45:00,2023-02-15,87.47219519930569
1424,20:00:00,2023-02-15,87.65448686597237
1425,20:15:00,2023-02-15,87.85240353263903
1426,20:30:00,2023-02-15,100.625
1427,20:45:00,2023-02-15,100.625
1428,21:00:00,2023-02-15,100.625
1429,21:15:00,2023-02-15,100.625
1430,21:30:00,2023-02-15,100.625
1431,21:45:00,2023-02-15,100.625
1432,22:00:00,2023-02-15,100.625
1433,22:15:00,2023-02-15,100.625
1434,22:30:00,2023-02-15,100.625
1435,22:45:00,2023-02-15,100.625
1436,23:00:00,2023-02-15,100.625
1437,23:15:00,2023-02-15,100.625
1438,23:30:00,2023-02-15,100.625
1439,23:45:00,2023-02-15,100.625
1440,00:00:00,2023-02-16,100.625
1441,00:15:00,2023-02-16,100.625
1442,00:30:00,2023-02-16,100.625
1443,00:45:00,2023-02-16,100.625
1444,01:00:00,2023-02-16,100.625
1445,01:15:00,2023-02-16,100.75
1446,01:30:00,2023-02-16,101.75
1447,01:45:00,2023-02-16,101.75
1448,02:00:00,2023-02-16,101.75
1449,02:15:00,2023-02-16,101.75
1450,02:30:00,2023-02-16,101.75
1451,02:45:00,2023-02-16,101.75
1452,03:00:00,2023-02-16,101.75
1453,03:15:00,2023-02-16,101.75
1454,03:30:00,2023-02-16,101.75
1455,03:45:00,2023-02-16,101.75
1456,04:00:00,2023-02-16,101.75
1457,04:15:00,2023-02-16,101.75
1458,04:30:00,2023-02-16,101.75
1459,04:45:00,2023-02-16,101.75
1460,05:00:00,2023-02-16,101.75
1461,05:15:00,2023-02-16,101.75
1462,05:30:00,2023-02-16,101.875
1463,05:45:00,2023-02-16,102.0
1464,06:00:00,2023-02-16,102.0
1465,06:15:00,2023-02-16,102.0
1466,06:30:00,2023-02-16,102.0
1467,06:45:00,2023-02-16,102.0
1468,07:00:00,2023-02-16,102.43055555555554
1469,07:15:00,2023-02-16,103.75
1470,07:30:00,2023-02-16,105.06944444444446
1471,07:45:00,2023-02-16,106.38888888888889
1472,08:00:00,2023-02-16,106.70138888888889
1473,08:15:00,2023-02-16,107.01388888888889
1474,08:30:00,2023-02-16,107.32638888888889
1475,08:45:00,2023-02-16,107.63888888888889
1476,09:00:00,2023-02-16,109.09722222222221
1477,09:15:00,2023-02-16,110.55555555555554
1478,09:30:00,2023-02-16,112.01388888888889
1479,09:45:00,2023-02-16,113.47222222222224
1480,10:00:00,2023-02-16,116.21527777777776
1481,10:15:00,2023-02-16,118.95833333333333
1482,10:30:00,2023-02-16,121.70138888888891
1483,10:45:00,2023-02-16,124.44444444444443
1484,11:00:00,2023-02-16,123.53659518313445
1485,11:15:00,2023-02-16,123.07616963838409
1486,11:30:00,2023-02-16,122.61574409363372
1487,11:45:00,2023-02-16,122.15531854888332
1488,12:00:00,2023-02-16,122.1462818930218
1489,12:15:00,2023-02-16,122.26216240980852
1490,12:30:00,2023-02-16,122.37804292659523
1491,12:45:00,2023-02-16,122.49392344338196
1492,13:00:00,2023-02-16,122.40147062683529
1493,13:15:00,2023-02-16,122.43635897554398
1494,13:30:00,2023-02-16,125.90858119776617
1495,13:45:00,2023-02-16,129.3808034199884
1496,14:00:00,2023-02-16,132.01969230887732
1497,14:15:00,2023-02-16,134.65858119776618
1498,14:30:00,2023-02-16,137.29747008665507
1499,14:45:00,2023-02-16,139.93635897554398
1500,15:00:00,2023-02-16,142.1933034199884
1501,15:15:00,2023-02-16,144.45024786443284
1502,15:30:00,2023-02-16,146.70719230887732
1503,15:45:00,2023-02-16,148.96413675332175
1504,16:00:00,2023-02-16,151.29052564221064
1505,16:15:00,2023-02-16,153.6169145310995
1506,16:30:00,2023-02-16,155.9433034199884
1507,16:45:00,2023-02-16,158.26969230887732
1508,17:00:00,2023-02-16,159.97108119776618
1509,17:15:00,2023-02-16,161.67247008665507
1510,17:30:00,2023-02-16,163.37385897554398
1511,17:45:00,2023-02-16,165.07524786443284
1512,18:00:00,2023-02-16,167.8183034199884
1513,18:15:00,2023-02-16,170.56135897554398
1514,18:30:00,2023-02-16,173.3044145310995
1515,18:45:00,2023-02-16,176.0474700866551
1516,19:00:00,2023-02-16,182.85302564221064
1517,19:15:00,2023-02-16,189.65858119776618
1518,19:30:00,2023-02-16,196.46413675332175
1519,19:45:00,2023-02-16,203.26969230887732
1520,20:00:00,2023-02-16,205.52663675332175
1521,20:15:00,2023-02-16,207.78358119776618
1522,20:30:00,2023-02-16,210.04052564221064
1523,20:45:00,2023-02-16,212.29747008665507
1524,21:00:00,2023-02-16,212.64469230887732
1525,21:15:00,2023-02-16,212.9919145310995
1526,21:30:00,2023-02-16,213.33913675332175
1527,21:45:00,2023-02-16,213.68635897554398
1528,22:00:00,2023-02-16,214.45024786443284
1529,22:15:00,2023-02-16,215.21413675332175
1530,22:30:00,2023-02-16,215.97802564221064
1531,22:45:00,2023-02-16,216.7419145310995
1532,23:00:00,2023-02-16,217.8183034199884
1533,23:15:00,2023-02-16,218.89469230887732
1534,23:30:00,2023-02-16,219.97108119776618
1535,23:45:00,2023-02-16,221.04747008665507
1536,00:00:00,2023-02-17,222.60997008665507
1537,00:15:00,2023-02-17,224.17247008665507
1538,00:30:00,2023-02-17,225.73497008665507
1539,00:45:00,2023-02-17,227.29747008665507
1540,01:00:00,2023-02-17,228.82524786443284
1541,01:15:00,2023-02-17,230.35302564221064
1542,01:30:00,2023-02-17,231.8808034199884
1543,01:45:00,2023-02-17,233.40858119776618
1544,02:00:00,2023-02-17,233.7558034199884
1545,02:15:00,2023-02-17,234.10302564221064
1546,02:30:00,2023-02-17,234.45024786443284
1547,02:45:00,2023-02-17,234.79747008665504
1548,03:00:00,2023-02-17,236.15163675332175
1549,03:15:00,2023-02-17,237.50580341998835
1550,03:30:00,2023-02-17,238.85997008665507
1551,03:45:00,2023-02-17,240.2141367533217
1552,04:00:00,2023-02-17,240.35302564221064
1553,04:15:00,2023-02-17,240.49191453109947
1554,04:30:00,2023-02-17,240.6308034199884
1555,04:45:00,2023-02-17,240.7696923088772
1556,05:00:00,2023-02-17,241.60302564221064
1557,05:15:00,2023-02-17,242.4363589755439
1558,05:30:00,2023-02-17,243.26969230887732
1559,05:45:00,2023-02-17,244.10302564221055
1560,06:00:00,2023-02-17,244.83219230887732
1561,06:15:00,2023-02-17,245.5613589755439
1562,06:30:00,2023-02-17,246.29052564221064
1563,06:45:00,2023-02-17,247.01969230887732
1564,07:00:00,2023-02-17,248.20024786443284
1565,07:15:00,2023-02-17,249.3808034199884
1566,07:30:00,2023-02-17,250.56135897554398
1567,07:45:00,2023-02-17,251.7419145310995
1568,08:00:00,2023-02-17,254.31135897554398
1569,08:15:00,2023-02-17,256.8808034199884
1570,08:30:00,2023-02-17,259.45024786443287
1571,08:45:00,2023-02-17,262.0196923088773
1572,09:00:00,2023-02-17,264.5544145310995
1573,09:15:00,2023-02-17,267.0891367533217
1574,09:30:00,2023-02-17,269.62385897554395
1575,09:45:00,2023-02-17,272.1585811977662
1576,10:00:00,2023-02-17,273.8946923088773
1577,10:15:00,2023-02-17,275.6308034199884
1578,10:30:00,2023-02-17,277.3669145310995
1579,10:45:00,2023-02-17,279.10302564221064
1580,11:00:00,2023-02-17,282.2678193479651
1581,11:15:00,2023-02-17,284.9851893371599
1582,11:30:00,2023-02-17,287.70255932635473
1583,11:45:00,2023-02-17,290.4199293155495
1584,12:00:00,2023-02-17,292.8247993047444
1585,12:15:00,2023-02-17,295.10475212129097
1586,12:30:00,2023-02-17,297.3847049378376
1587,12:45:00,2023-02-17,299.6646577543843
1588,13:00:00,2023-02-17,300.3606152599584
1589,13:15:00,2023-02-17,300.7692307692308
1590,13:30:00,2023-02-17,300.38461538461536
1591,13:45:00,2023-02-17,300.0
1592,14:00:00,2023-02-17,298.8888888888889
1593,14:15:00,2023-02-17,297.77777777777777
1594,14:30:00,2023-02-17,296.6666666666667
1595,14:45:00,2023-02-17,295.55555555555554
1596,15:00:00,2023-02-17,294.5486111111111
1597,15:15:00,2023-02-17,293.5416666666667
1598,15:30:00,2023-02-17,292.53472222222223
1599,15:45:00,2023-02-17,291.52777777777777
1600,16:00:00,2023-02-17,290.4513888888889
1601,16:15:00,2023-02-17,289.375
1602,16:30:00,2023-02-17,288.2986111111111
1603,16:45:00,2023-02-17,287.22222222222223
1604,17:00:00,2023-02-17,286.25
1605,17:15:00,2023-02-17,285.27777777777777
1606,17:30:00,2023-02-17,284.30555555555554
1607,17:45:00,2023-02-17,283.3333333333333
1608,18:00:00,2023-02-17,282.3611111111111
1609,18:15:00,2023-02-17,281.3888888888889
1610,18:30:00,2023-02-17,280.4166666666667
1611,18:45:00,2023-02-17,279.44444444444446
1612,19:00:00,2023-02-17,278.3333333333333
1613,19:15:00,2023-02-17,277.22222222222223
1614,19:30:00,2023-02-17,276.1111111111111
1615,19:45:00,2023-02-17,275.0
1616,20:00:00,2023-02-17,279.2361111111111
1617,20:15:00,2023-02-17,283.47222222222223
1618,20:30:00,2023-02-17,287.7083333333333
1619,20:45:00,2023-02-17,291.94444444444446
1620,21:00:00,2023-02-17,292.7083333333333
1621,21:15:00,2023-02-17,293.47222222222223
1622,21:30:00,2023-02-17,294.2361111111111
1623,21:45:00,2023-02-17,295.0
1624,22:00:00,2023-02-17,295.34722222222223
1625,22:15:00,2023-02-17,295.69444444444446
1626,22:30:00,2023-02-17,296.0416666666667
1627,22:45:00,2023-02-17,296.3888888888889
1628,23:00:00,2023-02-17,296.59722222222223
1629,23:15:00,2023-02-17,296.80555555555554
1630,23:30:00,2023-02-17,297.0138888888889
1631,23:45:00,2023-02-17,297.22222222222223
1632,00:00:00,2023-02-18,297.56944444444446
1633,00:15:00,2023-02-18,297.9166666666667
1634,00:30:00,2023-02-18,298.2638888888889
1635,00:45:00,2023-02-18,298.6111111111111
1636,01:00:00,2023-02-18,298.50694444444446
1637,01:15:00,2023-02-18,298.40277777777777
1638,01:30:00,2023-02-18,298.2986111111111
1639,01:45:00,2023-02-18,298.19444444444446
1640,02:00:00,2023-02-18,298.125
1641,02:15:00,2023-02-18,298.05555555555554
1642,02:30:00,2023-02-18,297.9861111111111
1643,02:45:00,2023-02-18,297.9166666666667
1644,03:00:00,2023-02-18,299.09722222222223
1645,03:15:00,2023-02-18,300.06410256410254
1646,03:30:00,2023-02-18,300.33653846153845
1647,03:45:00,2023-02-18,300.60897435897436
1648,04:00:00,2023-02-18,301.025641025641
1649,04:15:00,2023-02-18,301.4423076923077
1650,04:30:00,2023-02-18,301.85897435897436
1651,04:45:00,2023-02-18,302.275641025641
1652,05:00:00,2023-02-18,302.6041666666667
1653,05:15:00,2023-02-18,302.9326923076923
1654,05:30:00,2023-02-18,303.26121794871796
1655,05:45:00,2023-02-18,303.5897435897436
1656,06:00:00,2023-02-18,303.7980769230769
1657,06:15:00,2023-02-18,304.0064102564103
1658,06:30:00,2023-02-18,304.2147435897436
1659,06:45:00,2023-02-18,304.4230769230769
1660,07:00:00,2023-02-18,304.5352564102564
1661,07:15:00,2023-02-18,304.6474358974359
1662,07:30:00,2023-02-18,304.75961538461536
1663,07:45:00,2023-02-18,304.87179487179486
1664,08:00:00,2023-02-18,305.37660256410254
1665,08:15:00,2023-02-18,305.8814102564103
1666,08:30:00,2023-02-18,306.38621794871796
1667,08:45:00,2023-02-18,306.89102564102564
1668,09:00:00,2023-02-18,306.9551282051282
1669,09:15:00,2023-02-18,307.0192307692308
1670,09:30:00,2023-02-18,307.0833333333333
1671,09:45:00,2023-02-18,307.1474358974359
1672,10:00:00,2023-02-18,307.01121794871796
1673,10:15:00,2023-02-18,306.875
1674,10:30:00,2023-02-18,306.73878205128204
1675,10:45:00,2023-02-18,306.6025641025641
1676,11:00:00,2023-02-18,306.6185897435897
1677,11:15:00,2023-02-18,306.63461538461536
1678,11:30:00,2023-02-18,306.65064102564105
1679,11:45:00,2023-02-18,306.6666666666667
1680,12:00:00,2023-02-18,306.63461538461536
1681,12:15:00,2023-02-18,306.6025641025641
1682,12:30:00,2023-02-18,306.5705128205128
1683,12:45:00,2023-02-18,306.53846153846155
1684,13:00:00,2023-02-18,306.6266025641026
1685,13:15:00,2023-02-18,306.7147435897436
1686,13:30:00,2023-02-18,306.80288461538464
1687,13:45:00,2023-02-18,306.89102564102564
1688,14:00:00,2023-02-18,307.11538461538464
1689,14:15:00,2023-02-18,307.3397435897436
1690,14:30:00,2023-02-18,307.5641025641026
1691,14:45:00,2023-02-18,307.78846153846155
1692,15:00:00,2023-02-18,307.8525641025641
1693,15:15:00,2023-02-18,307.9166666666667
1694,15:30:00,2023-02-18,307.9807692307692
1695,15:45:00,2023-02-18,308.0448717948718
1696,16:00:00,2023-02-18,308.1330128205128
1697,16:15:00,2023-02-18,308.22115384615387
1698,16:30:00,2023-02-18,308.30929487179486
1699,16:45:00,2023-02-18,308.3974358974359
1700,17:00:00,2023-02-18,308.46955128205127
1701,17:15:00,2023-02-18,308.5416666666667
1702,17:30:00,2023-02-18,308.61378205128204
1703,17:45:00,2023-02-18,308.6858974358974
1704,18:00:00,2023-02-18,308.62179487179486
1705,18:15:00,2023-02-18,308.5576923076923
1706,18:30:00,2023-02-18,308.4935897435897
1707,18:45:00,2023-02-18,308.4294871794872
1708,19:00:00,2023-02-18,308.71794871794873
1709,19:15:00,2023-02-18,309.0064102564103
1710,19:30:00,2023-02-18,309.2948717948718
1711,19:45:00,2023-02-18,309.5833333333333
1712,20:00:00,2023-02-18,310.3125
1713,20:15:00,2023-02-18,311.0416666666667
1714,20:30:00,2023-02-18,311.7708333333333
1715,20:45:00,2023-02-18,312.5
1716,21:00:00,2023-02-18,312.3878205128205
1717,21:15:00,2023-02-18,312.27564102564105
1718,21:30:00,2023-02-18,312.16346153846155
1719,21:45:00,2023-02-18,312.05128205128204
1720,22:00:00,2023-02-18,311.9150641025641
1721,22:15:00,2023-02-18,311.77884615384613
1722,22:30:00,2023-02-18,311.6426282051282
1723,22:45:00,2023-02-18,311.5064102564103
1724,23:00:00,2023-02-18,311.38621794871796
1725,23:15:00,2023-02-18,311.26602564102564
1726,23:30:00,2023-02-18,311.1458333333333
1727,23:45:00,2023-02-18,311.02564102564105
1728,00:00:00,2023-02-19,310.86538461538464
1729,00:15:00,2023-02-19,310.7051282051282
1730,00:30:00,2023-02-19,310.5448717948718
1731,00:45:00,2023-02-19,310.38461538461536
1732,01:00:00,2023-02-19,310.53685897435895
1733,01:15:00,2023-02-19,310.6891025641026
1734,01:30:00,2023-02-19,310.84134615384613
1735,01:45:00,2023-02-19,310.9935897435897
1736,02:00:00,2023-02-19,311.1298076923077
1737,02:15:00,2023-02-19,311.26602564102564
1738,02:30:00,2023-02-19,311.4022435897436
1739,02:45:00,2023-02-19,311.53846153846155
1740,03:00:00,2023-02-19,311.5144230769231
1741,03:15:00,2023-02-19,311.49038461538464
1742,03:30:00,2023-02-19,311.46634615384613
1743,03:45:00,2023-02-19,311.4423076923077
1744,04:00:00,2023-02-19,311.37820512820514
1745,04:15:00,2023-02-19,311.3141025641026
1746,04:30:00,2023-02-19,311.25
1747,04:45:00,2023-02-19,311.1858974358974
1748,05:00:00,2023-02-19,310.95352564102564
1749,05:15:00,2023-02-19,310.72115384615387
1750,05:30:00,2023-02-19,310.48878205128204
1751,05:45:00,2023-02-19,310.2564102564103
1752,06:00:00,2023-02-19,310.13621794871796
1753,06:15:00,2023-02-19,310.01602564102564
1754,06:30:00,2023-02-19,309.8958333333333
1755,06:45:00,2023-02-19,309.77564102564105
1756,07:00:00,2023-02-19,309.7916666666667
1757,07:15:00,2023-02-19,309.8076923076923
1758,07:30:00,2023-02-19,309.82371794871796
1759,07:45:00,2023-02-19,309.8397435897436
1760,08:00:00,2023-02-19,309.6314102564103
1761,08:15:00,2023-02-19,309.4230769230769
1762,08:30:00,2023-02-19,309.2147435897436
1763,08:45:00,2023-02-19,309.0064102564103
1764,09:00:00,2023-02-19,309.1826923076923
1765,09:15:00,2023-02-19,309.35897435897436
1766,09:30:00,2023-02-19,309.5352564102564
1767,09:45:00,2023-02-19,309.71153846153845
1768,10:00:00,2023-02-19,309.61538461538464
1769,10:15:00,2023-02-19,309.5192307692308
1770,10:30:00,2023-02-19,309.4230769230769
1771,10:45:00,2023-02-19,309.3269230769231
1772,11:00:00,2023-02-19,309.4551282051282
1773,11:15:00,2023-02-19,309.5833333333333
1774,11:30:00,2023-02-19,309.71153846153845
1775,11:45:00,2023-02-19,309.8397435897436
1776,12:00:00,2023-02-19,309.8958333333333
1777,12:15:00,2023-02-19,309.9519230769231
1778,12:30:00,2023-02-19,310.0080128205128
1779,12:45:00,2023-02-19,310.0641025641026
1780,13:00:00,2023-02-19,309.9198717948718
1781,13:15:00,2023-02-19,309.77564102564105
1782,13:30:00,2023-02-19,309.6314102564103
1783,13:45:00,2023-02-19,309.4871794871795
1784,14:00:00,2023-02-19,309.2147435897436
1785,14:15:00,2023-02-19,308.9423076923077
1786,14:30:00,2023-02-19,308.6698717948718
1787,14:45:00,2023-02-19,308.3974358974359
1788,15:00:00,2023-02-19,308.36538461538464
1789,15:15:00,2023-02-19,308.3333333333333
1790,15:30:00,2023-02-19,308.30128205128204
1791,15:45:00,2023-02-19,308.2692307692308
1792,16:00:00,2023-02-19,308.125
1793,16:15:00,2023-02-19,307.9807692307692
1794,16:30:00,2023-02-19,307.83653846153845
1795,16:45:00,2023-02-19,307.6923076923077
1796,17:00:00,2023-02-19,307.6923076923077
1797,17:15:00,2023-02-19,307.6923076923077
1798,17:30:00,2023-02-19,307.6923076923077
1799,17:45:00,2023-02-19,307.6923076923077
1800,18:00:00,2023-02-19,307.84455128205127
1801,18:15:00,2023-02-19,307.99679487179486
1802,18:30:00,2023-02-19,308.14903846153845
1803,18:45:00,2023-02-19,308.30128205128204
1804,19:00:00,2023-02-19,307.0272435897436
1805,19:15:00,2023-02-19,305.75320512820514
1806,19:30:00,2023-02-19,304.4791666666667
1807,19:45:00,2023-02-19,303.20512820512823
1808,20:00:00,2023-02-19,301.12179487179486
1809,20:15:00,2023-02-19,295.8333333333333
1810,20:30:00,2023-02-19,286.80555555555554
1811,20:45:00,2023-02-19,277.77777777777777
1812,21:00:00,2023-02-19,278.2986111111111
1813,21:15:00,2023-02-19,278.81944444444446
1814,21:30:00,2023-02-19,279.34027777777777
1815,21:45:00,2023-02-19,279.8611111111111
1816,22:00:00,2023-02-19,280.8333333333333
1817,22:15:00,2023-02-19,281.80555555555554
1818,22:30:00,2023-02-19,282.77777777777777
1819,22:45:00,2023-02-19,283.75
1820,23:00:00,2023-02-19,285.4513888888889
1821,23:15:00,2023-02-19,287.15277777777777
1822,23:30:00,2023-02-19,288.8541666666667
1823,23:45:00,2023-02-19,290.55555555555554
1824,00:00:00,2023-02-20,292.8125
1825,00:15:00,2023-02-20,295.06944444444446
1826,00:30:00,2023-02-20,297.3263888888889
1827,00:45:00,2023-02-20,299.5833333333333
1828,01:00:00,2023-02-20,300.37660256410254
1829,01:15:00,2023-02-20,300.849358974359
1830,01:30:00,2023-02-20,301.32211538461536
1831,01:45:00,2023-02-20,301.79487179487177
1832,02:00:00,2023-02-20,302.05929487179486
1833,02:15:00,2023-02-20,302.32371794871796
1834,02:30:00,2023-02-20,302.588141025641
1835,02:45:00,2023-02-20,302.8525641025641
1836,03:00:00,2023-02-20,302.83653846153845
1837,03:15:00,2023-02-20,302.8205128205128
1838,03:30:00,2023-02-20,302.8044871794872
1839,03:45:00,2023-02-20,302.78846153846155
1840,04:00:00,2023-02-20,302.73237179487177
1841,04:15:00,2023-02-20,302.67628205128204
1842,04:30:00,2023-02-20,302.6201923076923
1843,04:45:00,2023-02-20,302.56410256410254
1844,05:00:00,2023-02-20,302.62820512820514
1845,05:15:00,2023-02-20,302.6923076923077
1846,05:30:00,2023-02-20,302.7564102564103
1847,05:45:00,2023-02-20,302.8205128205128
1848,06:00:00,2023-02-20,303.0769230769231
1849,06:15:00,2023-02-20,303.3333333333333
1850,06:30:00,2023-02-20,303.5897435897436
1851,06:45:00,2023-02-20,303.84615384615387
1852,07:00:00,2023-02-20,304.0625
1853,07:15:00,2023-02-20,304.27884615384613
1854,07:30:00,2023-02-20,304.4951923076923
1855,07:45:00,2023-02-20,304.71153846153845
1856,08:00:00,2023-02-20,304.599358974359
1857,08:15:00,2023-02-20,304.4871794871795
1858,08:30:00,2023-02-20,304.375
1859,08:45:00,2023-02-20,304.2628205128205
1860,09:00:00,2023-02-20,303.8942307692308
1861,09:15:00,2023-02-20,303.525641025641
1862,09:30:00,2023-02-20,303.15705128205127
1863,09:45:00,2023-02-20,302.78846153846155
1864,10:00:00,2023-02-20,302.724358974359
1865,10:15:00,2023-02-20,302.6602564102564
1866,10:30:00,2023-02-20,302.59615384615387
1867,10:45:00,2023-02-20,302.53205128205127
1868,11:00:00,2023-02-20,302.40384615384613
1869,11:15:00,2023-02-20,302.275641025641
1870,11:30:00,2023-02-20,302.1474358974359
1871,11:45:00,2023-02-20,302.0192307692308
1872,12:00:00,2023-02-20,301.8669871794872
1873,12:15:00,2023-02-20,301.7147435897436
1874,12:30:00,2023-02-20,301.5625
1875,12:45:00,2023-02-20,301.4102564102564
1876,13:00:00,2023-02-20,301.161858974359
1877,13:15:00,2023-02-20,300.91346153846155
1878,13:30:00,2023-02-20,300.6650641025641
